Query ID,Hit ID,Description,E-value,Score,Query Length,Alignment Length,Identity
NG_008477.2,gi|16944878|emb|AL158826.23|,"Human DNA sequence from clone RP11-244N20 on chromosome 9 Contains the 5' end of the ABO gene for ABO blood group (transferase A alpha 1-3-N-acetylgalactosaminyltransferase; transferase B alpha 1-3-galactosyltransferase) pseudogene ABO-*O02 allele, the gene for a novel protein similar to lipocalin 1 (protein migrating faster than albumin tear prealbumin) (LCN1), a ribosomal protein L21 (RPL21) pseudogene, the RPL7A gene for ribosomal protein L7a, a novel gene (MGC43306), the XPMC2H gene for Xenopus prevents mitotic catastrophe 2 homolog, the 5' end of the ADAMTS13 gene for a disintegrin-like and metalloprotease (reprolysin type) with thrombospondin type 1 motif 13, the SURF1 gene for surfeit 1, the SURF2 gene for surfeit 2, the SURF4 gene for surfeit 4, the SURF5 gene for surfeit 5, the SURF6 gene for surfeit 6 and eight CpG islands, complete sequence",4.23287e-16,114.0,11730,224,155
NG_008477.2,gi|16944878|emb|AL158826.23|,"Human DNA sequence from clone RP11-244N20 on chromosome 9 Contains the 5' end of the ABO gene for ABO blood group (transferase A alpha 1-3-N-acetylgalactosaminyltransferase; transferase B alpha 1-3-galactosyltransferase) pseudogene ABO-*O02 allele, the gene for a novel protein similar to lipocalin 1 (protein migrating faster than albumin tear prealbumin) (LCN1), a ribosomal protein L21 (RPL21) pseudogene, the RPL7A gene for ribosomal protein L7a, a novel gene (MGC43306), the XPMC2H gene for Xenopus prevents mitotic catastrophe 2 homolog, the 5' end of the ADAMTS13 gene for a disintegrin-like and metalloprotease (reprolysin type) with thrombospondin type 1 motif 13, the SURF1 gene for surfeit 1, the SURF2 gene for surfeit 2, the SURF4 gene for surfeit 4, the SURF5 gene for surfeit 5, the SURF6 gene for surfeit 6 and eight CpG islands, complete sequence",4.23287e-16,114.0,11730,202,142
NG_008477.2,gi|16944878|emb|AL158826.23|,"Human DNA sequence from clone RP11-244N20 on chromosome 9 Contains the 5' end of the ABO gene for ABO blood group (transferase A alpha 1-3-N-acetylgalactosaminyltransferase; transferase B alpha 1-3-galactosyltransferase) pseudogene ABO-*O02 allele, the gene for a novel protein similar to lipocalin 1 (protein migrating faster than albumin tear prealbumin) (LCN1), a ribosomal protein L21 (RPL21) pseudogene, the RPL7A gene for ribosomal protein L7a, a novel gene (MGC43306), the XPMC2H gene for Xenopus prevents mitotic catastrophe 2 homolog, the 5' end of the ADAMTS13 gene for a disintegrin-like and metalloprotease (reprolysin type) with thrombospondin type 1 motif 13, the SURF1 gene for surfeit 1, the SURF2 gene for surfeit 2, the SURF4 gene for surfeit 4, the SURF5 gene for surfeit 5, the SURF6 gene for surfeit 6 and eight CpG islands, complete sequence",1.47742e-15,113.0,11730,222,153
NG_008477.2,gi|16944878|emb|AL158826.23|,"Human DNA sequence from clone RP11-244N20 on chromosome 9 Contains the 5' end of the ABO gene for ABO blood group (transferase A alpha 1-3-N-acetylgalactosaminyltransferase; transferase B alpha 1-3-galactosyltransferase) pseudogene ABO-*O02 allele, the gene for a novel protein similar to lipocalin 1 (protein migrating faster than albumin tear prealbumin) (LCN1), a ribosomal protein L21 (RPL21) pseudogene, the RPL7A gene for ribosomal protein L7a, a novel gene (MGC43306), the XPMC2H gene for Xenopus prevents mitotic catastrophe 2 homolog, the 5' end of the ADAMTS13 gene for a disintegrin-like and metalloprotease (reprolysin type) with thrombospondin type 1 motif 13, the SURF1 gene for surfeit 1, the SURF2 gene for surfeit 2, the SURF4 gene for surfeit 4, the SURF5 gene for surfeit 5, the SURF6 gene for surfeit 6 and eight CpG islands, complete sequence",1.47742e-15,112.0,11730,219,150
NG_008477.2,gi|16944878|emb|AL158826.23|,"Human DNA sequence from clone RP11-244N20 on chromosome 9 Contains the 5' end of the ABO gene for ABO blood group (transferase A alpha 1-3-N-acetylgalactosaminyltransferase; transferase B alpha 1-3-galactosyltransferase) pseudogene ABO-*O02 allele, the gene for a novel protein similar to lipocalin 1 (protein migrating faster than albumin tear prealbumin) (LCN1), a ribosomal protein L21 (RPL21) pseudogene, the RPL7A gene for ribosomal protein L7a, a novel gene (MGC43306), the XPMC2H gene for Xenopus prevents mitotic catastrophe 2 homolog, the 5' end of the ADAMTS13 gene for a disintegrin-like and metalloprotease (reprolysin type) with thrombospondin type 1 motif 13, the SURF1 gene for surfeit 1, the SURF2 gene for surfeit 2, the SURF4 gene for surfeit 4, the SURF5 gene for surfeit 5, the SURF6 gene for surfeit 6 and eight CpG islands, complete sequence",1.47742e-15,112.0,11730,224,154
NG_008477.2,gi|16944878|emb|AL158826.23|,"Human DNA sequence from clone RP11-244N20 on chromosome 9 Contains the 5' end of the ABO gene for ABO blood group (transferase A alpha 1-3-N-acetylgalactosaminyltransferase; transferase B alpha 1-3-galactosyltransferase) pseudogene ABO-*O02 allele, the gene for a novel protein similar to lipocalin 1 (protein migrating faster than albumin tear prealbumin) (LCN1), a ribosomal protein L21 (RPL21) pseudogene, the RPL7A gene for ribosomal protein L7a, a novel gene (MGC43306), the XPMC2H gene for Xenopus prevents mitotic catastrophe 2 homolog, the 5' end of the ADAMTS13 gene for a disintegrin-like and metalloprotease (reprolysin type) with thrombospondin type 1 motif 13, the SURF1 gene for surfeit 1, the SURF2 gene for surfeit 2, the SURF4 gene for surfeit 4, the SURF5 gene for surfeit 5, the SURF6 gene for surfeit 6 and eight CpG islands, complete sequence",5.15669e-15,111.0,11730,223,154
NG_008477.2,gi|16944878|emb|AL158826.23|,"Human DNA sequence from clone RP11-244N20 on chromosome 9 Contains the 5' end of the ABO gene for ABO blood group (transferase A alpha 1-3-N-acetylgalactosaminyltransferase; transferase B alpha 1-3-galactosyltransferase) pseudogene ABO-*O02 allele, the gene for a novel protein similar to lipocalin 1 (protein migrating faster than albumin tear prealbumin) (LCN1), a ribosomal protein L21 (RPL21) pseudogene, the RPL7A gene for ribosomal protein L7a, a novel gene (MGC43306), the XPMC2H gene for Xenopus prevents mitotic catastrophe 2 homolog, the 5' end of the ADAMTS13 gene for a disintegrin-like and metalloprotease (reprolysin type) with thrombospondin type 1 motif 13, the SURF1 gene for surfeit 1, the SURF2 gene for surfeit 2, the SURF4 gene for surfeit 4, the SURF5 gene for surfeit 5, the SURF6 gene for surfeit 6 and eight CpG islands, complete sequence",5.15669e-15,111.0,11730,223,153
NG_008477.2,gi|16944878|emb|AL158826.23|,"Human DNA sequence from clone RP11-244N20 on chromosome 9 Contains the 5' end of the ABO gene for ABO blood group (transferase A alpha 1-3-N-acetylgalactosaminyltransferase; transferase B alpha 1-3-galactosyltransferase) pseudogene ABO-*O02 allele, the gene for a novel protein similar to lipocalin 1 (protein migrating faster than albumin tear prealbumin) (LCN1), a ribosomal protein L21 (RPL21) pseudogene, the RPL7A gene for ribosomal protein L7a, a novel gene (MGC43306), the XPMC2H gene for Xenopus prevents mitotic catastrophe 2 homolog, the 5' end of the ADAMTS13 gene for a disintegrin-like and metalloprotease (reprolysin type) with thrombospondin type 1 motif 13, the SURF1 gene for surfeit 1, the SURF2 gene for surfeit 2, the SURF4 gene for surfeit 4, the SURF5 gene for surfeit 5, the SURF6 gene for surfeit 6 and eight CpG islands, complete sequence",5.15669e-15,111.0,11730,220,154
NG_008477.2,gi|16944878|emb|AL158826.23|,"Human DNA sequence from clone RP11-244N20 on chromosome 9 Contains the 5' end of the ABO gene for ABO blood group (transferase A alpha 1-3-N-acetylgalactosaminyltransferase; transferase B alpha 1-3-galactosyltransferase) pseudogene ABO-*O02 allele, the gene for a novel protein similar to lipocalin 1 (protein migrating faster than albumin tear prealbumin) (LCN1), a ribosomal protein L21 (RPL21) pseudogene, the RPL7A gene for ribosomal protein L7a, a novel gene (MGC43306), the XPMC2H gene for Xenopus prevents mitotic catastrophe 2 homolog, the 5' end of the ADAMTS13 gene for a disintegrin-like and metalloprotease (reprolysin type) with thrombospondin type 1 motif 13, the SURF1 gene for surfeit 1, the SURF2 gene for surfeit 2, the SURF4 gene for surfeit 4, the SURF5 gene for surfeit 5, the SURF6 gene for surfeit 6 and eight CpG islands, complete sequence",5.15669e-15,110.0,11730,222,154
NG_008477.2,gi|16944878|emb|AL158826.23|,"Human DNA sequence from clone RP11-244N20 on chromosome 9 Contains the 5' end of the ABO gene for ABO blood group (transferase A alpha 1-3-N-acetylgalactosaminyltransferase; transferase B alpha 1-3-galactosyltransferase) pseudogene ABO-*O02 allele, the gene for a novel protein similar to lipocalin 1 (protein migrating faster than albumin tear prealbumin) (LCN1), a ribosomal protein L21 (RPL21) pseudogene, the RPL7A gene for ribosomal protein L7a, a novel gene (MGC43306), the XPMC2H gene for Xenopus prevents mitotic catastrophe 2 homolog, the 5' end of the ADAMTS13 gene for a disintegrin-like and metalloprotease (reprolysin type) with thrombospondin type 1 motif 13, the SURF1 gene for surfeit 1, the SURF2 gene for surfeit 2, the SURF4 gene for surfeit 4, the SURF5 gene for surfeit 5, the SURF6 gene for surfeit 6 and eight CpG islands, complete sequence",5.15669e-15,110.0,11730,134,103
NG_008477.2,gi|16944878|emb|AL158826.23|,"Human DNA sequence from clone RP11-244N20 on chromosome 9 Contains the 5' end of the ABO gene for ABO blood group (transferase A alpha 1-3-N-acetylgalactosaminyltransferase; transferase B alpha 1-3-galactosyltransferase) pseudogene ABO-*O02 allele, the gene for a novel protein similar to lipocalin 1 (protein migrating faster than albumin tear prealbumin) (LCN1), a ribosomal protein L21 (RPL21) pseudogene, the RPL7A gene for ribosomal protein L7a, a novel gene (MGC43306), the XPMC2H gene for Xenopus prevents mitotic catastrophe 2 homolog, the 5' end of the ADAMTS13 gene for a disintegrin-like and metalloprotease (reprolysin type) with thrombospondin type 1 motif 13, the SURF1 gene for surfeit 1, the SURF2 gene for surfeit 2, the SURF4 gene for surfeit 4, the SURF5 gene for surfeit 5, the SURF6 gene for surfeit 6 and eight CpG islands, complete sequence",1.79986e-14,109.0,11730,195,141
NG_008477.2,gi|16944878|emb|AL158826.23|,"Human DNA sequence from clone RP11-244N20 on chromosome 9 Contains the 5' end of the ABO gene for ABO blood group (transferase A alpha 1-3-N-acetylgalactosaminyltransferase; transferase B alpha 1-3-galactosyltransferase) pseudogene ABO-*O02 allele, the gene for a novel protein similar to lipocalin 1 (protein migrating faster than albumin tear prealbumin) (LCN1), a ribosomal protein L21 (RPL21) pseudogene, the RPL7A gene for ribosomal protein L7a, a novel gene (MGC43306), the XPMC2H gene for Xenopus prevents mitotic catastrophe 2 homolog, the 5' end of the ADAMTS13 gene for a disintegrin-like and metalloprotease (reprolysin type) with thrombospondin type 1 motif 13, the SURF1 gene for surfeit 1, the SURF2 gene for surfeit 2, the SURF4 gene for surfeit 4, the SURF5 gene for surfeit 5, the SURF6 gene for surfeit 6 and eight CpG islands, complete sequence",1.79986e-14,109.0,11730,221,152
NG_008477.2,gi|16944878|emb|AL158826.23|,"Human DNA sequence from clone RP11-244N20 on chromosome 9 Contains the 5' end of the ABO gene for ABO blood group (transferase A alpha 1-3-N-acetylgalactosaminyltransferase; transferase B alpha 1-3-galactosyltransferase) pseudogene ABO-*O02 allele, the gene for a novel protein similar to lipocalin 1 (protein migrating faster than albumin tear prealbumin) (LCN1), a ribosomal protein L21 (RPL21) pseudogene, the RPL7A gene for ribosomal protein L7a, a novel gene (MGC43306), the XPMC2H gene for Xenopus prevents mitotic catastrophe 2 homolog, the 5' end of the ADAMTS13 gene for a disintegrin-like and metalloprotease (reprolysin type) with thrombospondin type 1 motif 13, the SURF1 gene for surfeit 1, the SURF2 gene for surfeit 2, the SURF4 gene for surfeit 4, the SURF5 gene for surfeit 5, the SURF6 gene for surfeit 6 and eight CpG islands, complete sequence",1.79986e-14,109.0,11730,199,138
NG_008477.2,gi|16944878|emb|AL158826.23|,"Human DNA sequence from clone RP11-244N20 on chromosome 9 Contains the 5' end of the ABO gene for ABO blood group (transferase A alpha 1-3-N-acetylgalactosaminyltransferase; transferase B alpha 1-3-galactosyltransferase) pseudogene ABO-*O02 allele, the gene for a novel protein similar to lipocalin 1 (protein migrating faster than albumin tear prealbumin) (LCN1), a ribosomal protein L21 (RPL21) pseudogene, the RPL7A gene for ribosomal protein L7a, a novel gene (MGC43306), the XPMC2H gene for Xenopus prevents mitotic catastrophe 2 homolog, the 5' end of the ADAMTS13 gene for a disintegrin-like and metalloprotease (reprolysin type) with thrombospondin type 1 motif 13, the SURF1 gene for surfeit 1, the SURF2 gene for surfeit 2, the SURF4 gene for surfeit 4, the SURF5 gene for surfeit 5, the SURF6 gene for surfeit 6 and eight CpG islands, complete sequence",1.79986e-14,108.0,11730,219,150
NG_008477.2,gi|16944878|emb|AL158826.23|,"Human DNA sequence from clone RP11-244N20 on chromosome 9 Contains the 5' end of the ABO gene for ABO blood group (transferase A alpha 1-3-N-acetylgalactosaminyltransferase; transferase B alpha 1-3-galactosyltransferase) pseudogene ABO-*O02 allele, the gene for a novel protein similar to lipocalin 1 (protein migrating faster than albumin tear prealbumin) (LCN1), a ribosomal protein L21 (RPL21) pseudogene, the RPL7A gene for ribosomal protein L7a, a novel gene (MGC43306), the XPMC2H gene for Xenopus prevents mitotic catastrophe 2 homolog, the 5' end of the ADAMTS13 gene for a disintegrin-like and metalloprotease (reprolysin type) with thrombospondin type 1 motif 13, the SURF1 gene for surfeit 1, the SURF2 gene for surfeit 2, the SURF4 gene for surfeit 4, the SURF5 gene for surfeit 5, the SURF6 gene for surfeit 6 and eight CpG islands, complete sequence",6.28214e-14,106.0,11730,220,153
NG_008477.2,gi|16944878|emb|AL158826.23|,"Human DNA sequence from clone RP11-244N20 on chromosome 9 Contains the 5' end of the ABO gene for ABO blood group (transferase A alpha 1-3-N-acetylgalactosaminyltransferase; transferase B alpha 1-3-galactosyltransferase) pseudogene ABO-*O02 allele, the gene for a novel protein similar to lipocalin 1 (protein migrating faster than albumin tear prealbumin) (LCN1), a ribosomal protein L21 (RPL21) pseudogene, the RPL7A gene for ribosomal protein L7a, a novel gene (MGC43306), the XPMC2H gene for Xenopus prevents mitotic catastrophe 2 homolog, the 5' end of the ADAMTS13 gene for a disintegrin-like and metalloprotease (reprolysin type) with thrombospondin type 1 motif 13, the SURF1 gene for surfeit 1, the SURF2 gene for surfeit 2, the SURF4 gene for surfeit 4, the SURF5 gene for surfeit 5, the SURF6 gene for surfeit 6 and eight CpG islands, complete sequence",2.19268e-13,105.0,11730,217,151
NG_008477.2,gi|16944878|emb|AL158826.23|,"Human DNA sequence from clone RP11-244N20 on chromosome 9 Contains the 5' end of the ABO gene for ABO blood group (transferase A alpha 1-3-N-acetylgalactosaminyltransferase; transferase B alpha 1-3-galactosyltransferase) pseudogene ABO-*O02 allele, the gene for a novel protein similar to lipocalin 1 (protein migrating faster than albumin tear prealbumin) (LCN1), a ribosomal protein L21 (RPL21) pseudogene, the RPL7A gene for ribosomal protein L7a, a novel gene (MGC43306), the XPMC2H gene for Xenopus prevents mitotic catastrophe 2 homolog, the 5' end of the ADAMTS13 gene for a disintegrin-like and metalloprotease (reprolysin type) with thrombospondin type 1 motif 13, the SURF1 gene for surfeit 1, the SURF2 gene for surfeit 2, the SURF4 gene for surfeit 4, the SURF5 gene for surfeit 5, the SURF6 gene for surfeit 6 and eight CpG islands, complete sequence",2.19268e-13,105.0,11730,217,151
NG_008477.2,gi|16944878|emb|AL158826.23|,"Human DNA sequence from clone RP11-244N20 on chromosome 9 Contains the 5' end of the ABO gene for ABO blood group (transferase A alpha 1-3-N-acetylgalactosaminyltransferase; transferase B alpha 1-3-galactosyltransferase) pseudogene ABO-*O02 allele, the gene for a novel protein similar to lipocalin 1 (protein migrating faster than albumin tear prealbumin) (LCN1), a ribosomal protein L21 (RPL21) pseudogene, the RPL7A gene for ribosomal protein L7a, a novel gene (MGC43306), the XPMC2H gene for Xenopus prevents mitotic catastrophe 2 homolog, the 5' end of the ADAMTS13 gene for a disintegrin-like and metalloprotease (reprolysin type) with thrombospondin type 1 motif 13, the SURF1 gene for surfeit 1, the SURF2 gene for surfeit 2, the SURF4 gene for surfeit 4, the SURF5 gene for surfeit 5, the SURF6 gene for surfeit 6 and eight CpG islands, complete sequence",2.19268e-13,105.0,11730,122,96
NG_008477.2,gi|16944878|emb|AL158826.23|,"Human DNA sequence from clone RP11-244N20 on chromosome 9 Contains the 5' end of the ABO gene for ABO blood group (transferase A alpha 1-3-N-acetylgalactosaminyltransferase; transferase B alpha 1-3-galactosyltransferase) pseudogene ABO-*O02 allele, the gene for a novel protein similar to lipocalin 1 (protein migrating faster than albumin tear prealbumin) (LCN1), a ribosomal protein L21 (RPL21) pseudogene, the RPL7A gene for ribosomal protein L7a, a novel gene (MGC43306), the XPMC2H gene for Xenopus prevents mitotic catastrophe 2 homolog, the 5' end of the ADAMTS13 gene for a disintegrin-like and metalloprotease (reprolysin type) with thrombospondin type 1 motif 13, the SURF1 gene for surfeit 1, the SURF2 gene for surfeit 2, the SURF4 gene for surfeit 4, the SURF5 gene for surfeit 5, the SURF6 gene for surfeit 6 and eight CpG islands, complete sequence",7.65321e-13,103.0,11730,124,95
NG_008477.2,gi|16944878|emb|AL158826.23|,"Human DNA sequence from clone RP11-244N20 on chromosome 9 Contains the 5' end of the ABO gene for ABO blood group (transferase A alpha 1-3-N-acetylgalactosaminyltransferase; transferase B alpha 1-3-galactosyltransferase) pseudogene ABO-*O02 allele, the gene for a novel protein similar to lipocalin 1 (protein migrating faster than albumin tear prealbumin) (LCN1), a ribosomal protein L21 (RPL21) pseudogene, the RPL7A gene for ribosomal protein L7a, a novel gene (MGC43306), the XPMC2H gene for Xenopus prevents mitotic catastrophe 2 homolog, the 5' end of the ADAMTS13 gene for a disintegrin-like and metalloprotease (reprolysin type) with thrombospondin type 1 motif 13, the SURF1 gene for surfeit 1, the SURF2 gene for surfeit 2, the SURF4 gene for surfeit 4, the SURF5 gene for surfeit 5, the SURF6 gene for surfeit 6 and eight CpG islands, complete sequence",7.65321e-13,103.0,11730,219,150
NG_008477.2,gi|16944878|emb|AL158826.23|,"Human DNA sequence from clone RP11-244N20 on chromosome 9 Contains the 5' end of the ABO gene for ABO blood group (transferase A alpha 1-3-N-acetylgalactosaminyltransferase; transferase B alpha 1-3-galactosyltransferase) pseudogene ABO-*O02 allele, the gene for a novel protein similar to lipocalin 1 (protein migrating faster than albumin tear prealbumin) (LCN1), a ribosomal protein L21 (RPL21) pseudogene, the RPL7A gene for ribosomal protein L7a, a novel gene (MGC43306), the XPMC2H gene for Xenopus prevents mitotic catastrophe 2 homolog, the 5' end of the ADAMTS13 gene for a disintegrin-like and metalloprotease (reprolysin type) with thrombospondin type 1 motif 13, the SURF1 gene for surfeit 1, the SURF2 gene for surfeit 2, the SURF4 gene for surfeit 4, the SURF5 gene for surfeit 5, the SURF6 gene for surfeit 6 and eight CpG islands, complete sequence",7.65321e-13,103.0,11730,222,151
NG_008477.2,gi|16944878|emb|AL158826.23|,"Human DNA sequence from clone RP11-244N20 on chromosome 9 Contains the 5' end of the ABO gene for ABO blood group (transferase A alpha 1-3-N-acetylgalactosaminyltransferase; transferase B alpha 1-3-galactosyltransferase) pseudogene ABO-*O02 allele, the gene for a novel protein similar to lipocalin 1 (protein migrating faster than albumin tear prealbumin) (LCN1), a ribosomal protein L21 (RPL21) pseudogene, the RPL7A gene for ribosomal protein L7a, a novel gene (MGC43306), the XPMC2H gene for Xenopus prevents mitotic catastrophe 2 homolog, the 5' end of the ADAMTS13 gene for a disintegrin-like and metalloprotease (reprolysin type) with thrombospondin type 1 motif 13, the SURF1 gene for surfeit 1, the SURF2 gene for surfeit 2, the SURF4 gene for surfeit 4, the SURF5 gene for surfeit 5, the SURF6 gene for surfeit 6 and eight CpG islands, complete sequence",2.67123e-12,100.0,11730,221,151
NG_008477.2,gi|16944878|emb|AL158826.23|,"Human DNA sequence from clone RP11-244N20 on chromosome 9 Contains the 5' end of the ABO gene for ABO blood group (transferase A alpha 1-3-N-acetylgalactosaminyltransferase; transferase B alpha 1-3-galactosyltransferase) pseudogene ABO-*O02 allele, the gene for a novel protein similar to lipocalin 1 (protein migrating faster than albumin tear prealbumin) (LCN1), a ribosomal protein L21 (RPL21) pseudogene, the RPL7A gene for ribosomal protein L7a, a novel gene (MGC43306), the XPMC2H gene for Xenopus prevents mitotic catastrophe 2 homolog, the 5' end of the ADAMTS13 gene for a disintegrin-like and metalloprotease (reprolysin type) with thrombospondin type 1 motif 13, the SURF1 gene for surfeit 1, the SURF2 gene for surfeit 2, the SURF4 gene for surfeit 4, the SURF5 gene for surfeit 5, the SURF6 gene for surfeit 6 and eight CpG islands, complete sequence",2.67123e-12,100.0,11730,220,149
NG_008477.2,gi|16944878|emb|AL158826.23|,"Human DNA sequence from clone RP11-244N20 on chromosome 9 Contains the 5' end of the ABO gene for ABO blood group (transferase A alpha 1-3-N-acetylgalactosaminyltransferase; transferase B alpha 1-3-galactosyltransferase) pseudogene ABO-*O02 allele, the gene for a novel protein similar to lipocalin 1 (protein migrating faster than albumin tear prealbumin) (LCN1), a ribosomal protein L21 (RPL21) pseudogene, the RPL7A gene for ribosomal protein L7a, a novel gene (MGC43306), the XPMC2H gene for Xenopus prevents mitotic catastrophe 2 homolog, the 5' end of the ADAMTS13 gene for a disintegrin-like and metalloprotease (reprolysin type) with thrombospondin type 1 motif 13, the SURF1 gene for surfeit 1, the SURF2 gene for surfeit 2, the SURF4 gene for surfeit 4, the SURF5 gene for surfeit 5, the SURF6 gene for surfeit 6 and eight CpG islands, complete sequence",2.67123e-12,100.0,11730,224,153
NG_008477.2,gi|16944878|emb|AL158826.23|,"Human DNA sequence from clone RP11-244N20 on chromosome 9 Contains the 5' end of the ABO gene for ABO blood group (transferase A alpha 1-3-N-acetylgalactosaminyltransferase; transferase B alpha 1-3-galactosyltransferase) pseudogene ABO-*O02 allele, the gene for a novel protein similar to lipocalin 1 (protein migrating faster than albumin tear prealbumin) (LCN1), a ribosomal protein L21 (RPL21) pseudogene, the RPL7A gene for ribosomal protein L7a, a novel gene (MGC43306), the XPMC2H gene for Xenopus prevents mitotic catastrophe 2 homolog, the 5' end of the ADAMTS13 gene for a disintegrin-like and metalloprotease (reprolysin type) with thrombospondin type 1 motif 13, the SURF1 gene for surfeit 1, the SURF2 gene for surfeit 2, the SURF4 gene for surfeit 4, the SURF5 gene for surfeit 5, the SURF6 gene for surfeit 6 and eight CpG islands, complete sequence",9.32352e-12,99.0,11730,122,94
NG_008477.2,gi|16944878|emb|AL158826.23|,"Human DNA sequence from clone RP11-244N20 on chromosome 9 Contains the 5' end of the ABO gene for ABO blood group (transferase A alpha 1-3-N-acetylgalactosaminyltransferase; transferase B alpha 1-3-galactosyltransferase) pseudogene ABO-*O02 allele, the gene for a novel protein similar to lipocalin 1 (protein migrating faster than albumin tear prealbumin) (LCN1), a ribosomal protein L21 (RPL21) pseudogene, the RPL7A gene for ribosomal protein L7a, a novel gene (MGC43306), the XPMC2H gene for Xenopus prevents mitotic catastrophe 2 homolog, the 5' end of the ADAMTS13 gene for a disintegrin-like and metalloprotease (reprolysin type) with thrombospondin type 1 motif 13, the SURF1 gene for surfeit 1, the SURF2 gene for surfeit 2, the SURF4 gene for surfeit 4, the SURF5 gene for surfeit 5, the SURF6 gene for surfeit 6 and eight CpG islands, complete sequence",9.32352e-12,98.0,11730,219,150
NG_008477.2,gi|16944878|emb|AL158826.23|,"Human DNA sequence from clone RP11-244N20 on chromosome 9 Contains the 5' end of the ABO gene for ABO blood group (transferase A alpha 1-3-N-acetylgalactosaminyltransferase; transferase B alpha 1-3-galactosyltransferase) pseudogene ABO-*O02 allele, the gene for a novel protein similar to lipocalin 1 (protein migrating faster than albumin tear prealbumin) (LCN1), a ribosomal protein L21 (RPL21) pseudogene, the RPL7A gene for ribosomal protein L7a, a novel gene (MGC43306), the XPMC2H gene for Xenopus prevents mitotic catastrophe 2 homolog, the 5' end of the ADAMTS13 gene for a disintegrin-like and metalloprotease (reprolysin type) with thrombospondin type 1 motif 13, the SURF1 gene for surfeit 1, the SURF2 gene for surfeit 2, the SURF4 gene for surfeit 4, the SURF5 gene for surfeit 5, the SURF6 gene for surfeit 6 and eight CpG islands, complete sequence",3.25423e-11,97.0,11730,207,145
NG_008477.2,gi|16944878|emb|AL158826.23|,"Human DNA sequence from clone RP11-244N20 on chromosome 9 Contains the 5' end of the ABO gene for ABO blood group (transferase A alpha 1-3-N-acetylgalactosaminyltransferase; transferase B alpha 1-3-galactosyltransferase) pseudogene ABO-*O02 allele, the gene for a novel protein similar to lipocalin 1 (protein migrating faster than albumin tear prealbumin) (LCN1), a ribosomal protein L21 (RPL21) pseudogene, the RPL7A gene for ribosomal protein L7a, a novel gene (MGC43306), the XPMC2H gene for Xenopus prevents mitotic catastrophe 2 homolog, the 5' end of the ADAMTS13 gene for a disintegrin-like and metalloprotease (reprolysin type) with thrombospondin type 1 motif 13, the SURF1 gene for surfeit 1, the SURF2 gene for surfeit 2, the SURF4 gene for surfeit 4, the SURF5 gene for surfeit 5, the SURF6 gene for surfeit 6 and eight CpG islands, complete sequence",3.25423e-11,97.0,11730,120,92
NG_008477.2,gi|16944878|emb|AL158826.23|,"Human DNA sequence from clone RP11-244N20 on chromosome 9 Contains the 5' end of the ABO gene for ABO blood group (transferase A alpha 1-3-N-acetylgalactosaminyltransferase; transferase B alpha 1-3-galactosyltransferase) pseudogene ABO-*O02 allele, the gene for a novel protein similar to lipocalin 1 (protein migrating faster than albumin tear prealbumin) (LCN1), a ribosomal protein L21 (RPL21) pseudogene, the RPL7A gene for ribosomal protein L7a, a novel gene (MGC43306), the XPMC2H gene for Xenopus prevents mitotic catastrophe 2 homolog, the 5' end of the ADAMTS13 gene for a disintegrin-like and metalloprotease (reprolysin type) with thrombospondin type 1 motif 13, the SURF1 gene for surfeit 1, the SURF2 gene for surfeit 2, the SURF4 gene for surfeit 4, the SURF5 gene for surfeit 5, the SURF6 gene for surfeit 6 and eight CpG islands, complete sequence",3.25423e-11,97.0,11730,225,151
NG_008477.2,gi|16944878|emb|AL158826.23|,"Human DNA sequence from clone RP11-244N20 on chromosome 9 Contains the 5' end of the ABO gene for ABO blood group (transferase A alpha 1-3-N-acetylgalactosaminyltransferase; transferase B alpha 1-3-galactosyltransferase) pseudogene ABO-*O02 allele, the gene for a novel protein similar to lipocalin 1 (protein migrating faster than albumin tear prealbumin) (LCN1), a ribosomal protein L21 (RPL21) pseudogene, the RPL7A gene for ribosomal protein L7a, a novel gene (MGC43306), the XPMC2H gene for Xenopus prevents mitotic catastrophe 2 homolog, the 5' end of the ADAMTS13 gene for a disintegrin-like and metalloprotease (reprolysin type) with thrombospondin type 1 motif 13, the SURF1 gene for surfeit 1, the SURF2 gene for surfeit 2, the SURF4 gene for surfeit 4, the SURF5 gene for surfeit 5, the SURF6 gene for surfeit 6 and eight CpG islands, complete sequence",3.25423e-11,97.0,11730,221,150
NG_008477.2,gi|16944878|emb|AL158826.23|,"Human DNA sequence from clone RP11-244N20 on chromosome 9 Contains the 5' end of the ABO gene for ABO blood group (transferase A alpha 1-3-N-acetylgalactosaminyltransferase; transferase B alpha 1-3-galactosyltransferase) pseudogene ABO-*O02 allele, the gene for a novel protein similar to lipocalin 1 (protein migrating faster than albumin tear prealbumin) (LCN1), a ribosomal protein L21 (RPL21) pseudogene, the RPL7A gene for ribosomal protein L7a, a novel gene (MGC43306), the XPMC2H gene for Xenopus prevents mitotic catastrophe 2 homolog, the 5' end of the ADAMTS13 gene for a disintegrin-like and metalloprotease (reprolysin type) with thrombospondin type 1 motif 13, the SURF1 gene for surfeit 1, the SURF2 gene for surfeit 2, the SURF4 gene for surfeit 4, the SURF5 gene for surfeit 5, the SURF6 gene for surfeit 6 and eight CpG islands, complete sequence",3.25423e-11,96.0,11730,218,148
